    M     N  Error blk      Time     MFLOPS   Error ref      Time     MFLOPS 
  850   850 0.009748       0.13    3230.17 0.011220       0.05    8890.22
  860   860 0.008604       0.13    3242.33 0.010786       0.05    9031.72
  870   870 0.008217       0.14    3236.24 0.011811       0.05    9031.48
  880   880 0.009406       0.14    3244.47 0.010068       0.05    9005.52
  890   890 0.008132       0.15    3234.34 0.010118       0.05    9038.27
  900   900 0.008160       0.15    3240.93 0.011172       0.05    9078.07
  910   910 0.008910       0.16    3207.63 0.010122       0.06    8769.28
  920   920 0.008603       0.16    3242.93 0.011940       0.06    8987.55
  930   930 0.008030       0.17    3239.37 0.009803       0.06    9025.81
  940   940 0.007710       0.17    3246.79 0.012500       0.06    9042.60
  950   950 0.007838       0.18    3199.60 0.011815       0.06    8853.05
  960   960 0.008031       0.18    3242.37 0.010597       0.06    9081.98
  970   970 0.007568       0.19    3241.18 0.011439       0.07    9147.98
  980   980 0.007672       0.19    3238.48 0.009485       0.07    9139.66
  990   990 0.007374       0.20    3227.69 0.010826       0.07    9169.74
 1000  1000 0.007799       0.21    3224.54 0.008764       0.07    9119.40
