    M     N  Error blk      Time     MFLOPS   Error ref      Time     MFLOPS 
  850   850 0.009112       0.05    8515.61 0.011317       0.05    8901.34
  860   860 0.009379       0.05    8598.64 0.010139       0.05    9017.35
  870   870 0.008951       0.05    8650.69 0.011100       0.05    9013.97
  880   880 0.008755       0.05    8522.83 0.009532       0.05    9062.02
  890   890 0.008322       0.05    8562.89 0.013188       0.05    8984.00
  900   900 0.008297       0.06    8571.63 0.011855       0.05    9068.10
  910   910 0.008510       0.06    8374.08 0.010489       0.06    8810.33
  920   920 0.008286       0.06    8595.63 0.010889       0.06    9028.58
  930   930 0.008011       0.06    8577.94 0.009875       0.06    9078.29
  940   940 0.008205       0.06    8596.54 0.009806       0.06    9130.10
  950   950 0.007727       0.07    8381.94 0.011698       0.06    8837.68
  960   960 0.007907       0.07    8448.34 0.009668       0.06    9100.07
  970   970 0.007779       0.07    8608.96 0.009365       0.07    9129.57
  980   980 0.007739       0.07    8618.40 0.010909       0.07    9151.29
  990   990 0.007427       0.08    8564.37 0.009626       0.07    9077.31
 1000  1000 0.007380       0.08    8524.13 0.009758       0.07    9191.20
